N,P,K,temperature,humidity,ph,rainfall,label
108,80,50,30.663735030362975,99.74386708116907,6.5517853598838025,87.60210273772033,banana
47,65,14,26.8871384171929,58.65017364363046,6.045863114985852,70.62253038703446,blackgram
63,41,19,16.55454740974021,65.17435817087325,6.958659679529697,70.75750396183349,maize
22,40,20,28.765156730734695,54.8716717840603,8.1741941841273,37.3601270614485,mothbeans
54,61,33,26.1914576623252,61.47530000659265,7.2465322437233795,156.8864295311817,jute
93,25,23,21.39640830052696,54.888487564843295,7.719181296582692,162.06388960015707,coffee
142,21,27,19.531281564123447,62.18384083530492,7.862211792906654,129.80487206786717,coffee
36,155,235,18.220627673497944,88.07151871134232,5.846253327150549,141.19011763425038,apple
10,83,22,13.740233809385904,19.67168242974247,6.788059798606826,86.14128507168662,kidneybeans
35,62,45,45.398177114409336,84.51342320686925,8.038292575543283,236.26359484664079,papaya
6,44,17,23.63655933665936,47.58650847536346,5.175283936011146,45.496252005866836,mothbeans
9,5,20,27.630248373526737,92.45321219253972,6.382295432666776,211.3504977953645,coconut
87,51,16,23.437991178682594,66.4794309115267,5.760938493688391,88.84463857132053,maize
3,21,39,25.035623969095894,86.51277274108574,5.786147729571769,103.30230176562195,pomegranate
90,25,46,24.7188559164441,99.4291397981219,6.669712568283601,29.51547022836063,muskmelon
23,140,157,24.766753056414533,112.91834380674645,6.25794874591233,113.83973671926044,apple
20,39,18,31.053136434377784,97.73529217843844,8.322870150948084,54.20522196560731,mungbean
36,25,35,33.61156216176538,42.68177418666145,5.459588396844691,96.08829992515506,mango
23,64,87,19.985254198918412,14.516056662887566,7.186703521365344,67.65950166889611,chickpea
87,52,19,26.797477473207362,59.557295413828975,6.613813076450173,99.24454414091326,maize
29,12,6,15.191371553357916,81.36749389842059,7.783999943930136,105.47800185622206,orange
4,73,23,26.445626091657648,24.414618366790936,6.823919876470262,123.45582662911347,kidneybeans
20,66,13,35.67185867703701,43.10565107440711,5.165781778945848,154.74713076582688,pigeonpeas
92,83,41,30.191812873590354,77.34653922073018,6.445729947218592,96.01461737480754,banana
79,58,21,22.819442533727234,70.1572119495569,5.8680719807880966,105.50842507192694,maize
9,143,179,29.84637271953017,87.77387510642474,5.855172340791869,80.1460610354266,grapes
34,129,227,10.375100061509032,80.05396454232391,5.3546805131668895,74.30602678416616,grapes
5,21,15,23.502493446432204,93.76605276340175,6.831150898634829,122.22496860749783,orange
123,58,16,20.468705262289667,80.59375472521035,6.049708804502897,86.3521589301238,cotton
29,49,16,28.391478396552998,71.61827103123862,5.681659794010919,37.672504841650685,lentil
82,48,35,23.999505211503802,93.29763461970497,6.663278560265261,166.3461455333669,jute
17,61,20,27.336441115301383,40.52874243473555,7.686814306707558,164.62845001326372,pigeonpeas
112,99,50,27.682654206267085,71.647415063498,6.956577681319647,99.56914802022469,banana
19,53,16,29.107613443001544,69.9178748182992,7.49157286214365,67.50634972762036,blackgram
33,12,33,31.399156355550396,43.76112040575694,6.70055684849497,114.96862869912006,mango
0,61,15,19.413927984113307,25.545221510484403,6.796407376183243,99.40073453119032,kidneybeans
93,24,47,28.56344019617253,94.93236090812732,6.723646454475124,22.662649199081805,muskmelon
17,95,232,13.835420989764225,75.80005725341866,7.033943438515129,62.13592362260917,grapes
83,51,44,21.573381768642303,74.75384365464137,5.133308788547949,187.62300846704954,rice
110,27,55,26.19678739936247,101.63397504242998,6.381633009368848,28.86340589729573,muskmelon
86,48,37,30.126114329084135,76.93971051034906,8.648433958927145,149.85297631848763,jute
18,54,18,16.44213845606172,17.234218268764355,6.230088418217833,70.20146573701103,kidneybeans
23,126,195,20.913438244596676,89.85512566333159,4.742067022845527,116.7380065628905,apple
26,80,25,25.801721605523355,46.823062613052535,6.872394995549057,91.87001259618995,pigeonpeas
9,46,22,29.376825723310468,81.39786122209262,6.517001523642742,35.838131089998924,mungbean
15,78,15,17.632630322119745,18.814921880505665,6.394938671089591,119.41023423422274,kidneybeans
10,140,180,12.463655350085045,58.36201859011841,4.771070129202002,69.00273612586344,grapes
39,51,16,27.608315739063872,87.12115018469012,7.687715537094008,54.38499422931475,mungbean
99,17,55,30.09513287405469,85.37166135777035,6.063901170545385,27.79283645665214,muskmelon
27,5,28,26.911767844839233,91.83730882539218,5.367703106059037,168.42183779981025,coconut
110,22,57,21.36113033628102,82.24706101854754,7.130072334402058,50.729016510162744,watermelon
102,29,54,28.499814280825376,94.32049167372836,6.030555531631082,23.4239099060341,muskmelon
68,43,19,25.784943328834014,64.83987198390325,5.551688518029306,70.36796757937418,maize
71,38,19,22.406995511098042,56.52021341385881,5.585997774081438,107.91922515977747,maize
5,69,20,23.72572631174264,39.718807309547614,5.599731580533744,93.13826948859338,pigeonpeas
24,131,208,20.3799430608343,78.58499900166575,4.515076259756862,65.63047975010335,grapes
78,16,54,25.515619013517178,86.12727048348007,5.8004224875136075,20.322681260053134,muskmelon
33,32,34,31.0854721959762,46.37124539930093,5.382770397027386,73.78884083832729,mango
16,129,241,18.29468644709596,81.73889663568224,5.2094783006021474,58.910864955119514,grapes
6,57,18,24.175618605233623,47.854646326235084,6.3703611006804906,155.64028831746634,pigeonpeas
15,66,28,26.53907197285501,54.733234457585766,7.510962542378415,54.00374540319571,lentil
19,101,178,31.201423847914477,86.14120502919518,5.109852442009555,71.28989720809345,grapes
110,34,31,27.47229256989103,62.109131996221684,6.6029732141612545,146.17911073196035,coffee
77,33,27,22.901692679068088,71.31987661603381,6.977394425410805,152.7175798818392,coffee
23,68,18,12.818682483546866,17.18527524843142,6.70460792661609,123.88802203696714,kidneybeans
1,11,32,26.60328238927242,94.10851090274414,5.376557468114162,130.5322110181892,coconut
33,62,44,30.153636813745415,77.98737917129401,6.807845824213108,141.59802679346245,papaya
96,19,53,27.14805172810842,70.69373730345727,6.506251163305808,51.112363681365935,watermelon
28,47,20,34.30986639262621,57.59518773113938,7.546681129812777,27.428149089962652,mothbeans
97,27,24,25.431217604124445,64.68410250686011,8.010784426005781,144.2323492992914,coffee
56,42,43,23.47370882619467,94.30271282315749,6.627227299146656,126.8029394022698,papaya
13,87,19,23.413630096936473,77.0968220490438,8.455951433785323,48.11260240501407,lentil
25,62,18,22.453125362951333,62.60729775947868,6.955223710623159,44.32856404972214,lentil
121,91,57,32.981427476371366,89.70018049317588,4.685630078678926,101.06241893921644,banana
34,53,50,29.427930273660753,111.53710423064501,6.967858562523733,110.42398937501335,papaya
26,73,80,19.566792790687625,18.22451265035637,6.684449696566592,68.67171787338494,chickpea
95,12,50,29.945917324239193,98.57540198106966,7.165920402225122,58.281768866505985,watermelon
56,63,63,20.644705227897465,18.703614192751953,6.381119361830367,68.28674159262361,chickpea
86,58,42,16.637605478990196,80.40194577076217,7.832635629847589,259.30285718000954,rice
116,43,32,18.38791574024689,68.20082138264372,8.420881085677602,76.6179683174023,cotton
88,12,57,22.686391787587322,93.60686166778801,8.015494905929234,53.19592169222753,watermelon
45,50,40,40.542507040784145,95.18821154337455,7.367137523236961,170.76593489579182,papaya
20,68,16,31.30309338704896,62.84051625747897,7.400078951624394,159.30641127864018,pigeonpeas
18,11,36,29.81199544775877,95.86996217756044,6.323596705431379,155.38795825136327,coconut
45,59,17,25.36505534868065,64.53974838692969,7.203836602781247,69.77349468898933,blackgram
8,59,15,28.148382926277403,66.66397644451978,7.020319501613735,54.04736461546091,lentil
34,70,15,28.44505117795676,44.48621813130449,4.734144947036221,82.25039403950136,pigeonpeas
20,30,24,32.44148040008797,52.96254744353779,5.356859292912723,96.26074882921938,mango
67,48,15,20.775779191842354,66.8097488700544,5.7888015413721225,80.86639619580004,maize
0,73,25,25.889010664052293,54.44364994263868,8.181997047412366,53.46384126254647,lentil
120,7,48,23.572500875241847,94.64265989908772,6.602178901559921,49.66744757299904,watermelon
30,111,204,25.719729100991405,103.76119794142582,6.0644395530557835,121.34304400736285,apple
81,58,43,26.914390539051475,89.84385452271874,6.0884590356008825,237.7855295936043,rice
93,16,46,26.703205895096477,82.3584743326236,7.04374342077117,26.80040605174631,muskmelon
104,99,56,29.962170565922882,75.74355189323819,5.933799290071404,107.11417281488272,banana
117,5,47,25.708210274488657,84.36605318850975,7.8974986468062935,64.95258590040716,watermelon
25,70,17,34.018459202779226,68.17119831184863,5.851946910088847,105.60665210871694,pigeonpeas
77,43,34,28.851931790082467,72.99739861601164,6.128341421626995,205.1469714660465,rice
71,58,37,24.144039727436066,88.87892816891537,7.2581804943269885,180.2784051748468,papaya
14,61,19,19.368098397541495,32.67089046116057,5.739097442176924,209.0262539605666,pigeonpeas
96,17,28,24.46683428591419,49.3208357764347,7.13664203524427,168.9305114480193,coffee
120,13,48,23.95148660349493,80.00434197652731,6.047401261308522,49.174370817510194,watermelon
26,17,28,29.780964181328432,56.61607920784605,5.466066814643597,112.65838729781613,mango
39,10,37,25.523931178591198,84.86839180378321,6.163616860753107,111.60139838808183,pomegranate
41,61,28,27.404948803533994,61.70325148620682,8.19468426063108,35.185027103387554,mothbeans
40,4,34,27.854400356295873,93.84331990849878,6.538963743669794,141.70638287035658,coconut
86,90,57,17.891459620203705,80.35232773209746,5.977758268706883,96.99904980198792,banana
77,44,19,19.855458655814502,55.566838814023576,4.930874229574333,118.07116819057705,maize
72,39,45,29.362705203335267,81.89468691393796,8.540285475094791,194.0725805847426,jute
24,25,10,34.99744453267758,91.82661934889009,6.899736963678254,129.73754635662343,orange
102,77,50,28.704550482221364,78.70681268848524,5.7796164647901955,86.97083668559651,banana
33,6,26,31.507391260131833,83.80157914896749,6.04089331202456,170.9171098360156,coconut
17,55,21,25.836864611557488,76.78907793990895,6.489877009020451,38.660019993197416,mungbean
37,48,50,41.052117732210846,89.69775892527142,6.513930020040827,200.06788878146762,papaya
91,27,26,22.91811108050808,60.245136541638075,7.0498416848389605,204.91341595016672,coffee
7,22,41,21.189662509430857,86.75409004240777,7.0147658957852,99.56556545089433,pomegranate
28,30,29,21.738784748674593,109.1910688271712,5.841693551526268,174.75244529491593,coconut
62,50,40,27.619363373679196,73.59803882561685,6.814691813902308,227.9649376734442,rice
76,7,58,30.362742894663196,93.9082228537099,6.156868194378758,29.649887212486394,muskmelon
7,45,21,30.814381231230477,83.4134520842101,6.569869642889379,40.09803377803565,mungbean
33,34,15,29.665801525135898,86.32739475399273,6.184161777862221,66.29132887369587,mungbean
65,56,40,20.10331226659813,71.34600037177663,6.93458365996984,149.488497317751,jute
105,84,54,29.25033346303646,75.08242057577804,6.717984695474607,104.01277029170303,banana
110,16,43,22.392130984929803,85.82835934783346,6.265180893882952,50.748587643818276,watermelon
2,137,235,23.20514010764771,93.16045939870995,5.108073537346874,104.75590887193484,apple
40,46,21,26.968167381404697,62.5282397104104,5.2673080986960255,72.49312895691801,mothbeans
26,97,184,40.50884022710032,81.66325046417519,4.788407204169946,75.5239084578477,grapes
31,28,23,27.156696210797456,39.245969993078276,5.2463142287287905,95.4028400649696,mango
70,48,42,25.85849803034073,89.13977772208098,6.532591209244082,173.795161782434,jute
15,67,22,26.549918324459874,66.70244165756048,6.114169648878232,49.1912665706149,lentil
24,26,40,20.699641495835806,102.61295431906285,6.5286483837579725,113.90139560072573,pomegranate
92,96,50,26.103985217295815,80.13818925374453,5.492435341422196,134.22380732368907,banana
142,50,26,23.231879354220723,57.67026083522398,6.071576884825361,76.99821503413237,cotton
41,117,207,26.496967272257315,114.43456625220817,6.66994346903632,110.07833226639443,apple
29,6,32,32.61217860392607,90.32202884886439,5.185281861668958,138.8346818184921,coconut
25,61,77,18.14480968869593,15.540041217030165,7.796430282988325,72.28285280632316,chickpea
81,52,48,28.25046860092041,88.27496484382466,4.495166349137829,248.2723617645319,rice
82,12,54,28.315066734338203,86.87969209253043,6.396623643644151,58.424489669529734,watermelon
39,14,37,27.230053217181652,84.75133179394656,6.047753718457011,192.89631313554406,coconut
7,26,33,20.898890856458237,89.1783695481599,6.550595857409636,101.13305915698719,pomegranate
95,43,35,27.518844171298465,65.4432758193803,7.758753094995753,138.64886358978384,jute
83,38,23,26.474371436238343,52.26683162835953,6.794950445360289,73.24046935649861,maize
19,72,60,19.611207910200566,21.501994207014697,5.243990131826031,99.90043287157573,chickpea
65,40,30,21.32022037537119,64.69374139555462,7.207404941125701,59.146615771825964,maize
27,63,50,30.6951809917744,73.09957395283153,6.688982079965704,42.57282643273896,papaya
29,76,22,19.86028868538865,64.83809070394814,5.759615489006873,48.53854728960625,lentil
64,45,40,29.019293128750906,65.43418447697002,5.77229366298317,201.3679271076682,rice
133,41,16,22.384512904462518,76.61651062144155,5.917337442842095,66.51791415306575,cotton
18,6,47,20.587941384962512,82.73545145250083,8.082301954014598,109.86508578516717,pomegranate
31,13,36,33.44770515829888,88.06546586708907,6.907177470158641,150.11690518587213,coconut
9,58,24,29.538257786894274,78.88769956183239,7.4265187510340755,45.74033538154938,mungbean
72,51,17,17.80614441736515,77.01742005890513,7.484479763502964,100.2292599745817,maize
1,12,27,31.65372162951346,101.3081365246584,5.604571219872029,162.05928068562608,coconut
0,51,18,30.847138488970682,94.47824694657226,5.902604212010054,38.750513156821384,mungbean
29,72,22,29.358924788556177,69.29744780397975,7.673860080005847,62.60611373463351,blackgram
26,12,33,27.15746872073837,89.84571551284932,6.71029012494045,132.4096690149069,coconut
14,60,17,27.801683635776183,34.77217328866505,5.401238510885127,187.6230552752772,pigeonpeas
32,132,184,24.51192604750578,89.55222378206491,6.20610050506182,99.75811350974405,apple
106,54,14,27.488016619713356,75.7094349838179,6.875980728740848,75.22257259851794,cotton
114,34,26,20.064791966040637,73.90178458816379,7.831501835333913,79.19404598666327,cotton
36,56,19,33.9434791276772,44.134855588136034,7.839075007375735,65.27085051343873,mothbeans
114,31,52,22.126047224633187,85.06800061107995,6.959402396137496,45.50322052292236,watermelon
12,17,8,38.375017480976865,85.98503816866754,6.971334803706593,115.05881061928291,orange
31,20,26,24.03058844249473,98.33994851994055,7.804007745755695,185.5731418525636,coconut
71,44,46,31.01022768094812,74.15509025729942,5.524812267484307,171.30976653467224,jute
110,41,29,22.27662565569683,51.552790751329276,5.316264569118628,157.12055322210642,coffee
58,44,46,29.018250659916752,89.31049186951613,5.865482747311519,83.53229444276643,papaya
39,73,13,22.268853198648927,63.21228050815107,6.316202947701475,45.01467475384242,lentil
117,13,47,38.8692925931132,86.99239885683359,7.020823627256294,16.57798959411917,muskmelon
84,66,42,31.693313913726335,78.08120087110228,5.547182262372519,84.63771829377066,banana
20,76,21,26.87418240526581,68.13795871436255,6.796840912041622,63.18006604656664,blackgram
